loan_id,checkout_date,due_date,return_date,loan_status,renewal_count,member_id,member_type,department_or_program,member_status,branch_name,book_id,title,language,publication_year,category_name,copy_id,availability_status,condition_status,checkout_librarian,checkout_role
LN001462,2025-11-08,2025-11-29,2025-11-11,returned,0,M000513,student,Management,active,Medical Sciences Library,B000272,Political Philosophy: Principles and Applications 272,Persian,2014,Philosophy,C000867,available,worn,Emma Khan,circulation
LN001463,2025-11-09,2025-11-23,2025-11-13,returned,1,M000006,staff,Management,active,Central Library,B000215,Signal Processing: Case Studies and Practice 215,Persian,1991,Electrical Engineering,C000685,available,good,Olivia Martin,circulation
LN001464,2025-11-09,2025-11-30,2025-11-16,returned,2,M000477,student,Electrical Engineering,active,Graduate Research Library,B000199,Behavioral Analysis: Methods for Researchers 199,Persian,2010,Psychology,C000636,available,good,Ali Khan,manager
LN001465,2025-11-10,2025-11-24,2025-11-15,returned,2,M000487,student,Computer Engineering,active,Graduate Research Library,B000247,Research Methods: Case Studies and Practice 247,Persian,2010,Psychology,C000787,available,good,Sophia Hosseini,manager
LN001466,2025-11-10,2025-12-01,2025-12-06,returned,1,M000126,faculty,Mathematics,active,Engineering Library,B000027,Data Mining: Case Studies and Practice 27,English,1994,Computer Science,C000101,available,worn,Sina Moradi,admin
LN001467,2025-11-10,2025-11-24,2025-11-16,returned,0,M000485,faculty,Computer Engineering,active,Graduate Research Library,B000089,Development Economics: An Applied Introduction 89,Persian,2012,Economics,C000297,available,good,Ali Khan,manager
LN001468,2025-11-10,2025-12-01,2025-12-02,returned,0,M000164,student,Industrial Engineering,active,Graduate Research Library,B000309,Numerical Methods: Principles and Applications 309,Persian,2009,Mathematics,C000985,available,good,Tara Clark,circulation
LN001469,2025-11-11,2025-12-02,2025-12-04,returned,1,M000278,student,Psychology,active,Central Library,B000271,Numerical Methods: An Applied Introduction 271,Persian,2009,Mathematics,C000865,retired,good,Hana Abbasi,manager
LN001470,2025-11-11,2025-11-25,2025-11-23,returned,0,M000125,student,Psychology,active,Medical Sciences Library,B000088,"Modern Iran: Concepts, Models, and Tools 88",English,2015,History,C000294,available,good,Ali Khan,manager
LN001471,2025-11-12,2025-12-03,2025-11-14,returned,0,M000117,student,Management,active,Engineering Library,B000118,Statistical Physics: Principles and Applications 118,English,2002,Physics,C000392,available,good,Karim Lee,circulation
LN001472,2025-11-12,2025-11-26,2025-11-20,returned,0,M000448,student,Mechanical Engineering,active,Graduate Research Library,B000268,"Public Policy: Concepts, Models, and Tools 268",English,1996,Economics,C000854,available,good,Tara Karimi,analyst
LN001473,2025-11-12,2025-12-03,2025-11-18,returned,0,M000350,student,Civil Engineering,active,Medical Sciences Library,B000221,Business Analytics: Methods for Researchers 221,English,1990,Management,C000702,available,worn,Ali Khan,manager
LN001474,2025-11-12,2025-12-10,2025-11-15,returned,0,M000486,student,Psychology,active,Medical Sciences Library,B000119,Analytical Chemistry: Principles and Applications 119,English,2000,Chemistry,C000395,available,good,Hana Abbasi,manager
LN001475,2025-11-13,2025-12-11,2025-11-23,returned,0,M000383,faculty,Electrical Engineering,active,Engineering Library,B000095,Construction Planning: Principles and Applications 95,English,2004,Civil Engineering,C000317,available,good,Emma Farhadi,circulation
LN001476,2025-11-13,2025-12-04,2025-11-21,returned,0,M000218,student,Management,active,Engineering Library,B000128,Cognitive Psychology: Case Studies and Practice 128,English,1990,Psychology,C000423,on_loan,good,Mina Brown,analyst
LN001477,2025-11-13,2025-11-27,2025-11-24,returned,0,M000053,student,Civil Engineering,active,Engineering Library,B000273,Development Economics: Methods for Researchers 273,English,2008,Economics,C000868,available,good,Sophia Hosseini,manager
LN001478,2025-11-14,2025-11-28,2025-11-18,returned,0,M000065,student,Industrial Engineering,active,Engineering Library,B000278,Literary Criticism: An Applied Introduction 278,English,2006,Literature,C000885,available,good,Reza Khan,circulation
LN001479,2025-11-14,2025-11-28,2025-11-21,returned,0,M000300,student,Computer Engineering,active,Central Library,B000115,Business Analytics: An Applied Introduction 115,English,2003,Management,C000385,available,good,Olivia Martin,circulation
LN001480,2025-11-14,2025-12-05,2025-12-21,returned,0,M000383,faculty,Electrical Engineering,active,Central Library,B000236,Project Management: A Modern Approach 236,Persian,2002,Management,C000741,available,good,Ali Khan,manager
LN001481,2025-11-15,2025-11-29,2025-11-27,returned,0,M000220,faculty,History,active,Engineering Library,B000015,Numerical Methods: An Applied Introduction 15,Persian,2002,Mathematics,C000055,available,good,Emma Khan,circulation
LN001482,2025-11-15,2025-11-29,2025-11-27,returned,0,M000420,student,Psychology,active,Central Library,B000310,Business Analytics: Principles and Applications 310,Persian,1995,Management,C000987,on_loan,good,Ali Khan,manager
LN001483,2025-11-15,2025-11-29,2025-12-14,returned,2,M000351,staff,Mathematics,active,Engineering Library,B000184,Logic: Case Studies and Practice 184,English,2009,Philosophy,C000588,available,new,Emma Farhadi,circulation
LN001484,2025-11-15,2025-12-06,,lost,0,M000210,student,Mechanical Engineering,active,Graduate Research Library,B000125,Optics: An Applied Introduction 125,English,2000,Physics,C000417,lost,lost,Mina Brown,analyst
LN001485,2025-11-15,2025-11-29,2025-12-14,returned,0,M000260,student,Mechanical Engineering,active,Graduate Research Library,B000196,Behavioral Analysis: Principles and Applications 196,English,2020,Psychology,C000629,available,worn,Ali Khan,manager
LN001486,2025-11-16,2025-11-30,2025-11-25,returned,0,M000120,student,Psychology,active,Medical Sciences Library,B000106,Strategic Management: An Applied Introduction 106,English,2011,Management,C000358,available,good,Olivia Martin,circulation
LN001487,2025-11-16,2025-12-07,2025-11-25,returned,0,M000463,student,Physics,active,Central Library,B000197,Optics: Methods for Researchers 197,Persian,2023,Physics,C000630,available,good,Tara Karimi,analyst
LN001488,2025-11-17,2025-12-15,2025-11-21,returned,0,M000087,faculty,Mechanical Engineering,active,Central Library,B000210,Logic: Methods for Researchers 210,English,2014,Philosophy,C000668,available,good,Emma Farhadi,circulation
LN001489,2025-11-17,2025-12-15,2025-12-01,returned,0,M000100,faculty,History,active,Central Library,B000266,"Discrete Mathematics: Concepts, Models, and Tools 266",English,2017,Mathematics,C000846,on_loan,worn,Sophia Hosseini,manager
LN001490,2025-11-17,2025-12-01,2025-11-19,returned,0,M000272,student,Physics,active,Engineering Library,B000037,World History: A Modern Approach 37,English,2010,History,C000136,available,good,Mina Brown,analyst
LN001491,2025-11-17,2025-12-01,2025-11-26,returned,0,M000079,student,Physics,active,Central Library,B000041,Algorithms: A Modern Approach 41,Persian,2023,Computer Science,C000147,retired,good,Reza Khan,circulation
LN001492,2025-11-17,2025-12-08,2025-12-07,returned,0,M000158,student,Mathematics,active,Engineering Library,B000227,Strategic Management: A Modern Approach 227,Persian,2018,Management,C000720,available,good,Emma Farhadi,circulation
LN001493,2025-11-18,2025-12-02,2025-11-30,returned,0,M000298,faculty,Mathematics,active,Engineering Library,B000035,Quantum Mechanics: Case Studies and Practice 35,Persian,1993,Physics,C000132,available,good,Noah Johnson,admin
LN001494,2025-11-18,2025-12-02,2025-12-02,returned,0,M000432,student,Literature,active,Engineering Library,B000298,"Linear Algebra: Concepts, Models, and Tools 298",English,2015,Mathematics,C000944,on_loan,good,Emma Khan,circulation
LN001495,2025-11-18,2025-12-16,2025-12-24,returned,1,M000444,staff,Mathematics,active,Central Library,B000268,"Public Policy: Concepts, Models, and Tools 268",English,1996,Economics,C000853,available,worn,Ali Khan,manager
LN001496,2025-11-18,2025-12-23,2025-11-21,returned,0,M000313,student,Mechanical Engineering,active,Central Library,B000098,"Discrete Mathematics: Concepts, Models, and Tools 98",English,2004,Mathematics,C000327,available,worn,Emma Farhadi,circulation
LN001497,2025-11-18,2025-12-09,2025-11-29,returned,0,M000208,student,Management,active,Central Library,B000142,"Philosophy of Science: Concepts, Models, and Tools 142",Persian,2008,Philosophy,C000465,available,good,Tara Clark,circulation
LN001498,2025-11-18,2025-12-09,2025-12-06,returned,0,M000110,student,Electrical Engineering,suspended,Engineering Library,B000060,Digital Circuits: A Modern Approach 60,Persian,1996,Electrical Engineering,C000202,available,worn,Tara Clark,circulation
LN001499,2025-11-18,2025-12-02,2025-11-29,returned,0,M000351,staff,Mathematics,active,Graduate Research Library,B000073,Development Economics: A Modern Approach 73,English,1999,Economics,C000250,available,good,Noah Johnson,admin
LN001500,2025-11-19,2025-12-10,2025-12-27,returned,0,M000030,student,Electrical Engineering,active,Central Library,B000233,"Laboratory Methods: Concepts, Models, and Tools 233",Persian,1992,Chemistry,C000731,available,worn,Noah Johnson,admin
LN001501,2025-11-19,2025-12-10,2025-11-26,returned,1,M000475,student,Management,active,Engineering Library,B000301,Project Management: A Modern Approach 301,English,2026,Management,C000953,available,good,Sina Moradi,admin
LN001502,2025-11-20,2025-12-18,2025-12-02,returned,0,M000488,faculty,Industrial Engineering,active,Engineering Library,B000044,Construction Planning: Methods for Researchers 44,Persian,1999,Civil Engineering,C000155,available,good,Mina Brown,analyst
LN001503,2025-11-21,2025-12-12,,lost,1,M000122,student,Management,active,Graduate Research Library,B000129,Learning Theory: A Modern Approach 129,English,1998,Psychology,C000427,lost,lost,Olivia Martin,circulation
LN001504,2025-11-21,2025-12-12,2025-12-10,returned,1,M000271,staff,Chemistry,active,Central Library,B000263,Machine Learning: An Applied Introduction 263,English,1998,Computer Science,C000836,available,good,Ali Khan,manager
LN001505,2025-11-21,2025-12-12,2025-11-28,returned,0,M000467,student,Electrical Engineering,active,Engineering Library,B000182,Behavioral Analysis: Methods for Researchers 182,English,2001,Psychology,C000584,available,worn,Reza Brown,analyst
LN001506,2025-11-22,2025-12-13,2025-12-03,returned,0,M000322,faculty,Mathematics,active,Graduate Research Library,B000237,Genetics: A Modern Approach 237,Persian,2007,Biology,C000746,available,worn,Ali Khan,manager
LN001507,2025-11-22,2025-12-06,2025-11-24,returned,0,M000025,student,Economics,active,Engineering Library,B000108,Robotics: An Applied Introduction 108,English,2017,Mechanical Engineering,C000363,available,good,Hana Abbasi,manager
LN001508,2025-11-22,2025-12-13,2025-11-27,returned,0,M000488,faculty,Industrial Engineering,active,Central Library,B000130,Research Methods: A Modern Approach 130,English,1994,Psychology,C000431,available,good,Reza Brown,analyst
LN001509,2025-11-22,2025-12-13,2025-11-24,returned,0,M000195,student,Civil Engineering,active,Graduate Research Library,B000070,"Philosophy of Science: Concepts, Models, and Tools 70",English,2000,Philosophy,C000237,available,good,Mina Brown,analyst
LN001510,2025-11-23,2025-12-14,2025-12-12,returned,0,M000289,student,Chemistry,active,Engineering Library,B000259,Algorithms: A Modern Approach 259,English,1994,Computer Science,C000822,available,good,Ali Lee,circulation
LN001511,2025-11-23,2025-12-28,2025-12-08,returned,0,M000194,student,Industrial Engineering,suspended,Graduate Research Library,B000216,"Microeconomics: Concepts, Models, and Tools 216",English,2000,Economics,C000686,available,good,Emma Khan,circulation
LN001512,2025-11-23,2025-12-14,2025-11-27,returned,0,M000459,faculty,Mathematics,active,Central Library,B000254,Manufacturing Systems: A Modern Approach 254,Persian,2011,Mechanical Engineering,C000810,available,good,Olivia Martin,circulation
LN001513,2025-11-23,2025-12-21,2025-12-05,returned,0,M000050,student,Industrial Engineering,active,Graduate Research Library,B000156,Cloud Computing: Case Studies and Practice 156,English,2010,Computer Science,C000497,available,good,Olivia Martin,circulation
LN001514,2025-11-24,2025-12-08,2025-12-20,returned,0,M000513,student,Management,active,Medical Sciences Library,B000318,Business Analytics: Case Studies and Practice 318,English,1991,Management,C001014,available,good,Karim Lee,circulation
LN001515,2025-11-24,2025-12-08,2025-11-27,returned,1,M000081,public,,active,Central Library,B000064,Ecology: Methods for Researchers 64,Persian,2011,Biology,C000215,available,good,Reza Brown,analyst
LN001516,2025-11-24,2025-12-08,2025-12-02,returned,2,M000353,student,Mathematics,active,Engineering Library,B000082,Logic: An Applied Introduction 82,Persian,2011,Philosophy,C000281,available,good,Sophia Hosseini,manager
LN001517,2025-11-24,2025-12-15,2025-12-05,returned,1,M000060,faculty,Computer Engineering,expired,Medical Sciences Library,B000058,Linear Algebra: A Modern Approach 58,Persian,2011,Mathematics,C000195,available,worn,Sophia Hosseini,manager
LN001518,2025-11-25,2025-12-16,2025-12-09,returned,0,M000195,student,Civil Engineering,active,Engineering Library,B000252,Project Management: Principles and Applications 252,Persian,2009,Management,C000806,available,worn,Reza Brown,analyst
LN001519,2025-11-25,2025-12-09,2025-12-28,returned,0,M000414,student,Mathematics,active,Engineering Library,B000171,Discrete Mathematics: A Modern Approach 171,English,1997,Mathematics,C000550,available,worn,Tara Karimi,analyst
LN001520,2025-11-25,2025-12-09,2025-12-17,returned,0,M000261,student,Management,active,Central Library,B000115,Business Analytics: An Applied Introduction 115,English,2003,Management,C000385,available,good,Noah Johnson,admin
LN001521,2025-11-25,2025-12-23,2025-12-07,returned,1,M000344,faculty,Electrical Engineering,active,Engineering Library,B000212,"Linear Algebra: Concepts, Models, and Tools 212",Persian,1993,Mathematics,C000676,available,good,Tara Karimi,analyst
LN001522,2025-11-25,2025-12-09,2025-11-27,returned,2,M000169,student,Management,active,Central Library,B000052,Development Economics: Case Studies and Practice 52,English,1990,Economics,C000176,available,good,Emma Martin,circulation
